ID,ID_клиента,фамилия,кредитный_рейтинг,город,пол,возраст,стаж_в_банке,баланс_депозита,число_продуктов,есть_кредитка,активный_клиент,оценочная_зарплата,ушел_из_банка
7136,15733429.0,Тестов443,605.0,Атырау,Female,40.0,9.0,148074.79,1.0,1.0,1.0,82391.06,1.0
7137,15630349.0,Тестов684,732.0,Алматы,Male,29.0,5.0,,2.0,1.0,0.0,137037.97,0.0
7138,15585855.0,Тестов829,704.0,Алматы,Female,38.0,4.0,165896.0,1.0,0.0,1.0,138531.01,0.0
7139,15790683.0,Тестов783,684.0,Астана,Male,31.0,4.0,162701.65,1.0,1.0,0.0,175749.72,1.0
7140,15677906.0,Тестов766,667.0,Астана,Male,38.0,5.0,,2.0,1.0,1.0,1114.12,0.0
7141,15657812.0,Тестов528,731.0,Алматы,Male,34.0,5.0,,2.0,0.0,0.0,55313.51,0.0
7142,15792365.0,Тестов720,588.0,Алматы,Male,27.0,2.0,103399.87,1.0,1.0,1.0,64831.36,0.0
7143,15794939.0,Тестов470,684.0,Атырау,Female,41.0,3.0,139422.29,2.0,1.0,0.0,121151.1,1.0
7144,15680197.0,Тестов159,676.0,Алматы,Female,29.0,0.0,139930.82,1.0,1.0,0.0,101986.16,0.0
7145,15806486.0,Тестов531,758.0,Астана,Male,30.0,2.0,117052.82,1.0,1.0,0.0,90928.02,0.0
7146,15746564.0,Тестов258,712.0,Алматы,Female,31.0,7.0,115309.75,1.0,0.0,0.0,158049.9,0.0
7147,15664498.0,Тестов391,735.0,Алматы,Male,36.0,9.0,119960.29,1.0,1.0,0.0,47856.78,0.0
7148,15744279.0,Тестов554,612.0,Алматы,Male,37.0,5.0,,2.0,0.0,0.0,171457.06,0.0
7149,15585198.0,Тестов736,721.0,Алматы,Male,38.0,5.0,,1.0,0.0,0.0,114869.55,1.0
7150,15624388.0,Тестов699,564.0,Атырау,Male,30.0,6.0,97325.15,1.0,0.0,1.0,167066.95,0.0
7151,15796834.0,Тестов47,571.0,Алматы,Male,46.0,9.0,,2.0,0.0,1.0,53949.86,0.0
7152,15589975.0,Тестов391,756.0,Астана,Male,40.0,7.0,121355.99,1.0,0.0,1.0,136909.87,0.0
7153,15648766.0,Тестов360,579.0,Алматы,Male,34.0,2.0,,1.0,0.0,1.0,69227.57,0.0
7154,15735270.0,Тестов554,591.0,Алматы,Male,21.0,6.0,,2.0,0.0,0.0,180593.45,0.0
7155,15654495.0,Тестов43,614.0,Алматы,Male,24.0,8.0,,2.0,0.0,0.0,109309.29,0.0
7156,15711015.0,Тестов667,742.0,Алматы,Male,37.0,3.0,,1.0,1.0,1.0,131736.23,0.0
7157,15779059.0,Тестов173,662.0,Алматы,Female,40.0,2.0,,1.0,1.0,0.0,162087.82,0.0
7158,15581323.0,Тестов504,832.0,Алматы,Male,38.0,8.0,,2.0,1.0,1.0,131778.58,0.0
7159,15617134.0,Тестов232,554.0,Алматы,Female,36.0,9.0,,1.0,1.0,0.0,55796.85,1.0
7160,15641183.0,Тестов92,686.0,Алматы,Male,62.0,1.0,,2.0,1.0,1.0,136910.19,0.0
7161,15673971.0,Тестов727,678.0,Атырау,Male,38.0,9.0,120911.75,1.0,1.0,1.0,114448.77,0.0
7162,15591915.0,Тестов657,849.0,Алматы,Female,46.0,8.0,,2.0,1.0,1.0,112289.06,0.0
7163,15786800.0,Тестов62,711.0,Атырау,Male,35.0,10.0,167924.95,2.0,1.0,1.0,169920.92,0.0
7164,15715031.0,Тестов246,693.0,Алматы,Female,28.0,0.0,,2.0,1.0,0.0,143301.49,0.0
7165,15667934.0,Тестов735,678.0,Алматы,Male,45.0,5.0,,1.0,1.0,1.0,159899.97,0.0
7166,15668889.0,Тестов117,687.0,Алматы,Male,39.0,2.0,115518.07,1.0,1.0,1.0,193309.58,0.0
7167,15637169.0,Тестов828,775.0,Алматы,Male,55.0,9.0,145900.97,1.0,1.0,0.0,133501.94,1.0
7168,15806822.0,Даулетов,718.0,Алматы,Female,42.0,4.0,,2.0,1.0,1.0,172576.43,0.0
7169,15749123.0,Тестов441,703.0,Астана,Male,37.0,5.0,170113.0,1.0,1.0,0.0,151903.6,0.0
7170,15622519.0,Тестов671,681.0,Атырау,Male,37.0,2.0,92887.06,2.0,1.0,0.0,151623.71,0.0
7171,15689513.0,Тестов177,642.0,Алматы,Female,55.0,0.0,72535.45,1.0,1.0,0.0,187740.04,1.0
7172,15796834.0,Тестов159,684.0,Алматы,Female,46.0,7.0,,2.0,1.0,1.0,142538.31,0.0
7173,15768455.0,Тестов405,615.0,Алматы,Male,27.0,2.0,,2.0,0.0,0.0,122964.18,0.0
7174,15733032.0,Тестов691,721.0,Алматы,Male,36.0,2.0,,2.0,1.0,1.0,157576.47,0.0
7175,15765283.0,Тестов340,569.0,Астана,Male,39.0,7.0,,2.0,1.0,0.0,198490.33,0.0
7176,15768124.0,Тестов326,705.0,Алматы,Male,29.0,2.0,,2.0,0.0,1.0,180712.28,0.0
7177,15577771.0,Тестов430,738.0,Алматы,Female,27.0,7.0,,2.0,0.0,0.0,113781.99,0.0
7178,15770039.0,Тестов338,601.0,Атырау,Male,41.0,2.0,122471.09,2.0,1.0,1.0,180769.55,0.0
7179,15587562.0,Тестов298,662.0,Атырау,Male,35.0,9.0,101609.01,1.0,1.0,1.0,75562.47,0.0
7180,15702968.0,Тестов403,678.0,Атырау,Male,43.0,9.0,123844.65,2.0,1.0,0.0,121789.3,1.0
7181,15699238.0,Тестов549,752.0,Алматы,Male,22.0,7.0,96471.3,1.0,1.0,1.0,119348.28,0.0
7182,15772381.0,Тестов466,717.0,Астана,Male,33.0,5.0,,1.0,1.0,1.0,162889.1,0.0
7183,15654851.0,Тестов70,696.0,Астана,Male,31.0,6.0,,1.0,1.0,0.0,145591.72,1.0
7184,15679550.0,Тестов174,479.0,Атырау,Male,43.0,0.0,124577.33,1.0,0.0,0.0,86981.45,1.0
7185,15794895.0,Тестов175,605.0,Атырау,Male,43.0,8.0,112494.99,1.0,1.0,0.0,118522.73,1.0
7186,15581388.0,Тестов50,588.0,Астана,Male,46.0,9.0,,1.0,1.0,0.0,83499.89,1.0
7187,15810826.0,Тестов636,535.0,Алматы,Male,34.0,8.0,,1.0,1.0,0.0,10074.05,0.0
7188,15696835.0,Тестов502,805.0,Алматы,Male,49.0,8.0,139840.36,1.0,1.0,1.0,47880.71,0.0
7189,15774727.0,Тестов145,680.0,Алматы,Female,47.0,5.0,,2.0,0.0,0.0,151902.78,0.0
7190,15756425.0,Тестов696,504.0,Алматы,Female,34.0,6.0,100549.43,1.0,1.0,1.0,164741.5,0.0
7191,15577064.0,Тестов36,705.0,Алматы,Male,36.0,9.0,137555.24,1.0,1.0,0.0,121505.61,0.0
7192,15599552.0,Тестов497,731.0,Алматы,Male,43.0,6.0,127737.96,1.0,1.0,0.0,151481.86,0.0
7193,15593783.0,Тестов479,717.0,Алматы,Male,41.0,3.0,,2.0,1.0,0.0,80181.12,1.0
7194,15648067.0,Тестов645,675.0,Алматы,Female,29.0,7.0,,2.0,1.0,1.0,113557.9,0.0
7195,15692226.0,Тестов487,730.0,Астана,Male,37.0,9.0,,2.0,1.0,0.0,95611.47,0.0
7196,15772329.0,Тестов101,714.0,Алматы,Female,39.0,10.0,,2.0,0.0,0.0,168886.39,0.0
7197,15684419.0,Тестов105,850.0,Алматы,Female,57.0,8.0,,2.0,0.0,0.0,131852.01,1.0
7198,15690526.0,Бекмурзаев,776.0,Алматы,Male,35.0,9.0,,2.0,1.0,1.0,151411.3,0.0
7199,15806438.0,Тестов393,589.0,Атырау,Female,40.0,2.0,96340.81,1.0,1.0,1.0,102908.91,0.0
7200,15728505.0,Тестов776,538.0,Атырау,Female,43.0,5.0,108546.71,1.0,1.0,1.0,96864.36,0.0
7201,15609669.0,Тестов265,694.0,Алматы,Male,31.0,6.0,,2.0,1.0,0.0,136837.97,0.0
7202,15651369.0,Тестов615,762.0,Алматы,Female,43.0,5.0,,1.0,1.0,1.0,102566.46,0.0
7203,15588859.0,Тестов38,568.0,Атырау,Male,49.0,7.0,138052.79,1.0,1.0,0.0,170948.89,1.0
7204,15570087.0,Тестов121,664.0,Астана,Female,59.0,9.0,,1.0,1.0,0.0,51587.04,1.0
7205,15796787.0,Тестов303,677.0,Алматы,Female,36.0,9.0,,2.0,1.0,0.0,143681.83,0.0
7206,15765520.0,Тестов370,718.0,Атырау,Male,31.0,7.0,103391.38,1.0,0.0,1.0,177099.71,0.0
7207,15731327.0,Тестов762,607.0,Астана,Female,48.0,9.0,,2.0,0.0,1.0,132861.9,0.0
7208,15756920.0,Тестов741,567.0,Астана,Female,40.0,8.0,,4.0,1.0,0.0,161241.65,1.0
7209,15682533.0,Тестов424,806.0,Астана,Female,62.0,2.0,153663.27,3.0,1.0,0.0,137961.41,1.0
7210,15706037.0,Тестов648,729.0,Алматы,Male,38.0,8.0,110148.58,1.0,0.0,0.0,183572.39,0.0
7211,15665067.0,Турганбаев,718.0,Алматы,Male,34.0,2.0,145747.67,1.0,1.0,1.0,65765.22,0.0
7212,15694456.0,Тестов467,544.0,Алматы,Female,43.0,7.0,99760.84,1.0,1.0,0.0,158054.49,1.0
7213,15682048.0,Тестов304,621.0,Алматы,Female,40.0,2.0,,2.0,0.0,0.0,126554.96,0.0
7214,15711489.0,Тестов570,595.0,Астана,Female,30.0,8.0,,1.0,1.0,1.0,130113.78,0.0
7215,15620505.0,Тестов647,696.0,Алматы,Female,56.0,7.0,,2.0,1.0,1.0,95500.98,1.0
7216,15604813.0,Тестов429,718.0,Атырау,Female,41.0,10.0,104018.45,1.0,1.0,1.0,121537.85,0.0
7217,15591279.0,Тестов88,705.0,Алматы,Male,32.0,5.0,126817.65,1.0,1.0,1.0,165082.25,0.0
7218,15737571.0,Тестов166,526.0,Алматы,Male,33.0,2.0,,2.0,1.0,0.0,181490.42,1.0
7219,15778894.0,Тестов751,635.0,Астана,Male,33.0,6.0,138162.81,1.0,1.0,0.0,141230.07,0.0
7220,15658670.0,Тестов198,593.0,Астана,Female,34.0,9.0,,1.0,0.0,0.0,129525.5,0.0
7221,15597957.0,Тестов460,595.0,Алматы,Female,37.0,3.0,,2.0,0.0,1.0,143357.02,0.0
7222,15567335.0,Тестов483,586.0,Алматы,Female,37.0,5.0,,2.0,1.0,1.0,141926.43,0.0
7223,15662758.0,Тестов311,656.0,Алматы,Male,27.0,2.0,,1.0,0.0,1.0,72993.67,0.0
7224,15684548.0,Тестов573,694.0,Алматы,Male,36.0,3.0,,1.0,1.0,0.0,101515.76,0.0
7225,15574068.0,Тестов494,584.0,Алматы,Female,34.0,5.0,,2.0,0.0,1.0,147963.07,0.0
7226,15731546.0,Тестов651,771.0,Алматы,Female,60.0,9.0,,2.0,1.0,0.0,50368.63,1.0
7227,15613141.0,Тестов198,576.0,Атырау,Female,57.0,3.0,143723.73,2.0,1.0,0.0,173486.39,1.0
7228,15589475.0,Тестов284,497.0,Алматы,Male,39.0,6.0,145747.67,1.0,1.0,1.0,82868.33,0.0
7229,15748595.0,Тестов729,559.0,Атырау,Female,42.0,9.0,147167.25,1.0,0.0,0.0,2729.89,1.0
7230,15775490.0,Тестов133,645.0,Астана,Male,42.0,9.0,,2.0,1.0,0.0,165082.25,0.0
7231,15646563.0,Тестов393,699.0,Алматы,Female,40.0,5.0,143680.47,1.0,0.0,0.0,149772.61,0.0
7232,15672598.0,Тестов614,668.0,Алматы,Male,42.0,8.0,,2.0,1.0,1.0,133537.57,0.0
7233,15766267.0,Тестов362,731.0,Алматы,Female,39.0,7.0,,2.0,0.0,1.0,166692.03,0.0
7234,15651823.0,Тестов272,663.0,Алматы,Male,38.0,5.0,128472.8,1.0,1.0,0.0,183490.99,0.0
7235,15646819.0,Тестов785,599.0,Алматы,Male,31.0,3.0,,2.0,1.0,1.0,96985.58,0.0
7236,15766776.0,Тестов771,684.0,Алматы,Female,38.0,7.0,152063.59,1.0,1.0,1.0,123882.73,0.0
7237,15572762.0,Тестов231,625.0,Алматы,Male,43.0,8.0,,1.0,1.0,0.0,172586.89,1.0
7238,15804844.0,Тестов774,712.0,Атырау,Female,41.0,1.0,116326.07,1.0,1.0,0.0,103557.85,0.0
7239,15667424.0,Тестов472,757.0,Алматы,Female,30.0,6.0,,2.0,1.0,0.0,171364.18,0.0
7240,15803689.0,Тестов640,697.0,Алматы,Male,33.0,9.0,,2.0,1.0,0.0,179655.87,0.0
7241,15593976.0,Тестов120,703.0,Алматы,Male,24.0,6.0,172325.67,1.0,0.0,0.0,139048.0,0.0
7242,15729083.0,Муханов,721.0,Алматы,Female,51.0,9.0,,2.0,1.0,1.0,123882.73,0.0
7243,15750549.0,Тестов343,581.0,Атырау,Female,46.0,0.0,119859.52,1.0,1.0,0.0,103560.98,1.0
7244,15752694.0,Тестов40,589.0,Атырау,Female,34.0,3.0,143988.0,1.0,1.0,0.0,96528.0,1.0
7245,15780654.0,Тестов713,621.0,Алматы,Female,32.0,5.0,132044.6,1.0,1.0,1.0,898.51,0.0
7246,15694666.0,Тестов480,705.0,Астана,Male,39.0,8.0,121535.51,1.0,1.0,0.0,176576.71,0.0
7247,15677052.0,Тестов738,703.0,Алматы,Female,35.0,5.0,,2.0,1.0,1.0,199104.52,0.0
7248,15592645.0,Тестов667,506.0,Алматы,Male,44.0,7.0,,2.0,1.0,0.0,140880.72,0.0
7249,15598510.0,Тестов442,538.0,Алматы,Female,46.0,2.0,,2.0,1.0,1.0,143315.57,0.0
7250,15732268.0,Тестов581,589.0,Атырау,Female,46.0,6.0,116546.59,1.0,1.0,0.0,113557.7,1.0
7251,15793723.0,Тестов707,706.0,Атырау,Female,31.0,2.0,142767.39,1.0,0.0,0.0,79577.4,0.0
7252,15756472.0,Тестов597,739.0,Алматы,Female,26.0,2.0,,2.0,1.0,0.0,131647.31,0.0
7253,15651022.0,Тестов513,604.0,Алматы,Male,38.0,4.0,,2.0,1.0,1.0,126796.69,0.0
7254,15623989.0,Тестов328,705.0,Алматы,Male,31.0,7.0,,1.0,0.0,0.0,50610.61,0.0
7255,15618562.0,Тестов827,684.0,Алматы,Female,27.0,9.0,,1.0,1.0,0.0,128882.66,0.0
7256,15614813.0,Тестов592,717.0,Алматы,Female,35.0,7.0,83731.68,1.0,0.0,1.0,153831.6,0.0
7257,15684461.0,Тестов196,632.0,Алматы,Female,36.0,8.0,,2.0,1.0,0.0,118929.64,0.0
7258,15595766.0,Тестов677,739.0,Алматы,Male,30.0,7.0,,2.0,1.0,0.0,114079.71,0.0
7259,15746995.0,Тестов261,651.0,Алматы,Female,26.0,6.0,,2.0,1.0,1.0,123954.15,0.0
7260,15732270.0,Тестов361,543.0,Алматы,Male,24.0,4.0,,2.0,0.0,1.0,1099.95,0.0
7261,15754574.0,Тестов75,545.0,Алматы,Male,46.0,5.0,,2.0,1.0,1.0,183584.14,0.0
7262,15727490.0,Тестов731,710.0,Атырау,Male,26.0,4.0,133801.49,2.0,1.0,1.0,137565.87,0.0
7263,15809265.0,Тестов748,703.0,Алматы,Female,32.0,0.0,,1.0,1.0,1.0,53445.17,0.0
7264,15610433.0,Тестов567,637.0,Атырау,Male,33.0,1.0,80926.02,2.0,1.0,1.0,120586.32,0.0
7265,15778515.0,Тестов405,586.0,Атырау,Male,42.0,1.0,73023.17,2.0,1.0,1.0,136071.05,0.0
7266,15799479.0,Тестов826,637.0,Алматы,Female,43.0,2.0,,1.0,1.0,0.0,171096.2,1.0
7267,15772781.0,Тестов635,659.0,Алматы,Female,39.0,10.0,,1.0,0.0,0.0,158750.53,0.0
7268,15603594.0,Тестов488,687.0,Алматы,Male,30.0,7.0,,1.0,1.0,0.0,93832.33,0.0
7269,15686463.0,Тестов234,621.0,Алматы,Male,39.0,6.0,113150.44,1.0,1.0,0.0,141827.83,0.0
7270,15702416.0,Тестов573,738.0,Алматы,Male,24.0,2.0,,2.0,1.0,1.0,70810.6,0.0
7271,15783501.0,Тестов219,567.0,Алматы,Female,30.0,5.0,94722.88,1.0,1.0,1.0,82422.96,0.0
7272,15749119.0,Тестов357,542.0,Алматы,Male,38.0,2.0,,1.0,0.0,0.0,143463.28,0.0
7273,15792646.0,Тестов350,562.0,Алматы,Male,33.0,9.0,,2.0,1.0,0.0,161849.04,0.0
7274,15672598.0,Тестов71,667.0,Алматы,Male,28.0,1.0,126645.13,2.0,1.0,1.0,157458.61,0.0
7275,15762455.0,Тестов670,714.0,Атырау,Female,28.0,2.0,92467.76,2.0,1.0,0.0,43931.05,0.0
7276,15724336.0,Тестов458,619.0,Атырау,Male,42.0,8.0,111905.43,2.0,1.0,1.0,115217.99,0.0
7277,15656592.0,Тестов42,645.0,Алматы,Female,47.0,6.0,,1.0,1.0,0.0,170980.86,1.0
7278,15664759.0,Тестов753,651.0,Алматы,Male,46.0,3.0,,1.0,1.0,1.0,83679.46,1.0
7279,15607877.0,Тестов152,731.0,Атырау,Male,35.0,3.0,99774.5,1.0,0.0,0.0,152097.02,0.0
7280,15727299.0,Тестов789,718.0,Алматы,Male,30.0,7.0,,2.0,1.0,0.0,152733.89,0.0
7281,15734177.0,Тестов79,609.0,Алматы,Female,42.0,7.0,,2.0,1.0,1.0,85983.54,0.0
7282,15685226.0,Тестов506,678.0,Алматы,Male,32.0,4.0,,2.0,1.0,0.0,149614.17,0.0
7283,15705313.0,Тестов672,586.0,Алматы,Male,33.0,1.0,113543.27,1.0,1.0,1.0,68860.3,0.0
7284,15600575.0,Тестов742,559.0,Алматы,Male,42.0,10.0,,2.0,1.0,1.0,60552.44,0.0
7285,15638989.0,Тестов643,710.0,Атырау,Male,51.0,8.0,149134.46,1.0,1.0,0.0,120594.85,1.0
7286,15611759.0,Тестов580,753.0,Алматы,Female,36.0,9.0,,2.0,0.0,0.0,182632.13,0.0
7287,15728773.0,Тестов332,705.0,Алматы,Male,39.0,1.0,,1.0,1.0,0.0,111032.79,1.0
7288,15705034.0,Тестов584,537.0,Атырау,Male,39.0,1.0,114668.89,2.0,1.0,1.0,82336.73,0.0
7289,15733777.0,Тестов288,431.0,Алматы,Male,30.0,9.0,,2.0,0.0,0.0,143629.54,0.0
7290,15662434.0,Тестов73,596.0,Алматы,Male,40.0,7.0,,1.0,1.0,0.0,64872.55,0.0
7291,15653572.0,Тестов214,629.0,Алматы,Male,33.0,3.0,98986.28,1.0,0.0,1.0,179435.21,0.0
7292,15777892.0,Тестов31,602.0,Атырау,Male,32.0,1.0,114552.6,1.0,1.0,0.0,102284.2,1.0
7293,15701333.0,Тестов113,706.0,Алматы,Female,38.0,6.0,,2.0,1.0,0.0,161076.92,0.0
7294,15751774.0,Тестов637,683.0,Алматы,Female,24.0,7.0,,2.0,1.0,1.0,180591.32,0.0
7295,15575883.0,Тестов575,711.0,Алматы,Female,42.0,2.0,,2.0,1.0,1.0,148564.76,0.0
7296,15671915.0,Тестов361,721.0,Алматы,Male,44.0,3.0,154872.08,3.0,1.0,1.0,91560.63,1.0
7297,15707559.0,Тестов684,544.0,Алматы,Male,62.0,8.0,,1.0,1.0,0.0,172749.72,1.0
7298,15571928.0,Тестов163,638.0,Алматы,Male,32.0,7.0,,2.0,1.0,1.0,143981.27,0.0
7299,15792986.0,Тестов754,636.0,Атырау,Female,38.0,2.0,121542.57,2.0,1.0,1.0,151335.24,0.0
7300,15794171.0,Тестов810,531.0,Алматы,Male,45.0,5.0,,1.0,1.0,0.0,67599.71,1.0
7301,15756975.0,Тестов547,707.0,Астана,Male,43.0,2.0,,1.0,1.0,0.0,72876.41,1.0
7302,15603840.0,Тестов778,719.0,Астана,Male,35.0,8.0,,2.0,1.0,1.0,118045.98,0.0
7303,15682355.0,Тестов539,583.0,Астана,Male,37.0,6.0,,2.0,1.0,1.0,118324.75,0.0
7304,15691792.0,Баймухамбетов,667.0,Атырау,Female,41.0,6.0,139687.66,1.0,0.0,1.0,64474.72,1.0
7305,15722535.0,Тестов59,612.0,Алматы,Male,42.0,1.0,,2.0,0.0,1.0,38772.45,0.0
7306,15637690.0,Тестов462,629.0,Алматы,Female,37.0,5.0,,2.0,1.0,0.0,92888.52,0.0
7307,15686963.0,Тестов137,590.0,Астана,Female,46.0,3.0,,2.0,1.0,0.0,108732.96,0.0
7308,15583033.0,Тестов560,663.0,Атырау,Female,42.0,3.0,131694.97,1.0,1.0,1.0,183566.78,1.0
7309,15641413.0,Тестов184,590.0,Алматы,Male,34.0,8.0,,1.0,1.0,1.0,145562.4,0.0
7310,15785576.0,Тестов90,521.0,Алматы,Female,25.0,5.0,122351.29,1.0,0.0,1.0,86767.48,0.0
7311,15792668.0,Тестов497,731.0,Алматы,Male,43.0,1.0,,2.0,0.0,0.0,136491.72,0.0
7312,15691808.0,Тестов219,745.0,Алматы,Female,33.0,4.0,,1.0,0.0,0.0,52327.57,1.0
7313,15610271.0,Тестов823,657.0,Астана,Female,35.0,1.0,,2.0,1.0,0.0,82351.06,0.0
7314,15808760.0,Тестов347,716.0,Атырау,Male,43.0,7.0,116251.24,2.0,1.0,0.0,52856.88,0.0
7315,15662483.0,Тестов67,682.0,Астана,Male,32.0,7.0,,4.0,1.0,0.0,115818.51,1.0
7316,15788183.0,Тестов527,718.0,Атырау,Female,65.0,0.0,119315.75,1.0,1.0,0.0,174825.57,1.0
7317,15702434.0,Тестов428,642.0,Алматы,Female,26.0,2.0,,2.0,0.0,1.0,176750.81,0.0
7318,15656426.0,Тестов732,696.0,Астана,Male,35.0,8.0,92366.72,1.0,0.0,1.0,181224.56,0.0
7319,15646091.0,Тестов699,704.0,Алматы,Male,51.0,4.0,,2.0,0.0,1.0,126381.6,0.0
7320,15632439.0,Тестов824,758.0,Алматы,Male,24.0,7.0,,2.0,1.0,0.0,166957.82,0.0
7321,15762793.0,Тестов210,603.0,Астана,Male,35.0,5.0,,2.0,1.0,0.0,83700.66,0.0
7322,15749807.0,Тестов195,603.0,Атырау,Male,40.0,1.0,125241.17,3.0,1.0,0.0,170360.11,1.0
7323,15656592.0,Тестов468,648.0,Алматы,Male,34.0,9.0,,2.0,1.0,0.0,95009.6,0.0
7324,15707559.0,Тестов72,603.0,Астана,Male,36.0,2.0,68345.86,1.0,1.0,1.0,178074.04,0.0
7325,15691703.0,Тестов766,675.0,Алматы,Female,29.0,5.0,,2.0,0.0,1.0,134851.12,0.0
7326,15663438.0,Тестов274,652.0,Алматы,Female,36.0,3.0,123066.21,1.0,1.0,1.0,161241.65,0.0
7327,15569410.0,Тестов205,676.0,Астана,Male,37.0,4.0,106640.5,1.0,0.0,0.0,143711.02,0.0
7328,15691817.0,Тестов505,682.0,Атырау,Male,57.0,1.0,137817.52,2.0,0.0,1.0,176779.46,1.0
7329,15671930.0,Тестов105,584.0,Алматы,Male,35.0,6.0,,2.0,1.0,0.0,44711.43,0.0
7330,15809736.0,Тестов322,651.0,Астана,Female,44.0,8.0,,2.0,0.0,0.0,93901.61,1.0
7331,15764444.0,Тестов112,683.0,Атырау,Male,49.0,5.0,124580.69,1.0,0.0,0.0,176580.86,1.0
7332,15762218.0,Тестов220,717.0,Астана,Male,36.0,9.0,,2.0,0.0,0.0,62989.82,0.0
7333,15792328.0,Тестов755,684.0,Атырау,Female,31.0,5.0,125824.5,2.0,0.0,1.0,110498.1,0.0
7334,15638231.0,Тестов101,641.0,Атырау,Female,49.0,5.0,107944.83,4.0,1.0,0.0,177397.49,1.0
7335,15662488.0,Тестов74,578.0,Алматы,Male,34.0,4.0,,2.0,1.0,1.0,140763.18,0.0
7336,15775797.0,Тестов304,611.0,Атырау,Male,31.0,2.0,116836.63,1.0,1.0,1.0,141926.43,0.0
7337,15735782.0,Тестов240,667.0,Атырау,Female,43.0,2.0,118627.59,2.0,0.0,0.0,102057.86,1.0
7338,15754526.0,Нурпеисов,648.0,Атырау,Male,38.0,1.0,99564.22,2.0,0.0,1.0,158111.71,0.0
7339,15661827.0,Тестов543,676.0,Астана,Male,37.0,2.0,154969.79,1.0,1.0,1.0,161479.19,0.0
7340,15691446.0,Тестов536,592.0,Астана,Male,51.0,4.0,,2.0,1.0,1.0,155876.06,1.0
7341,15754599.0,Тестов760,639.0,Алматы,Male,41.0,4.0,,1.0,0.0,1.0,87834.24,0.0
7342,15592389.0,Тестов70,542.0,Алматы,Male,29.0,7.0,,2.0,1.0,1.0,54525.48,0.0
7343,15596552.0,Тестов831,686.0,Атырау,Female,37.0,6.0,102773.15,2.0,0.0,0.0,121505.53,0.0
7344,15814553.0,Тестов527,554.0,Астана,Female,57.0,5.0,,1.0,1.0,0.0,102908.91,1.0
7345,15779581.0,Тестов815,685.0,Алматы,Female,51.0,6.0,,2.0,0.0,1.0,63795.8,1.0
7346,15697567.0,Тестов704,616.0,Атырау,Female,34.0,2.0,107963.38,1.0,1.0,1.0,187718.26,0.0
7347,15629117.0,Тестов493,541.0,Алматы,Male,32.0,7.0,181656.51,1.0,1.0,1.0,94870.23,0.0
7348,15638247.0,Тестов297,679.0,Алматы,Female,42.0,0.0,,2.0,1.0,0.0,139065.54,0.0
7349,15592999.0,Тестов736,579.0,Алматы,Female,57.0,7.0,,1.0,1.0,0.0,109895.16,1.0
7350,15735270.0,Тестов357,706.0,Алматы,Male,26.0,1.0,,1.0,1.0,0.0,166677.54,0.0
7351,15776743.0,Тестов495,545.0,Алматы,Female,40.0,9.0,,2.0,1.0,0.0,161653.5,0.0
7352,15792360.0,Тестов122,671.0,Алматы,Male,35.0,7.0,,1.0,1.0,0.0,128927.84,0.0
7353,15800814.0,Тестов386,733.0,Алматы,Male,29.0,5.0,,1.0,1.0,0.0,130866.95,0.0
7354,15684524.0,Тестов556,829.0,Астана,Female,38.0,5.0,,2.0,1.0,0.0,158313.87,0.0
7355,15630592.0,Тестов683,597.0,Алматы,Female,47.0,5.0,,2.0,0.0,0.0,116971.05,0.0
7356,15662494.0,Тестов434,717.0,Астана,Male,29.0,3.0,,2.0,0.0,0.0,166650.9,0.0
7357,15795954.0,Тестов87,577.0,Атырау,Female,31.0,9.0,132558.26,1.0,0.0,1.0,49815.62,0.0
7358,15785024.0,Тестов590,619.0,Алматы,Female,28.0,3.0,,2.0,1.0,0.0,163516.16,0.0
7359,15750728.0,Тестов800,653.0,Атырау,Male,27.0,8.0,123894.43,1.0,0.0,0.0,122518.5,0.0
7360,15705001.0,Тестов230,735.0,Астана,Male,43.0,1.0,,2.0,1.0,1.0,122925.44,0.0
7361,15593468.0,Тестов357,579.0,Атырау,Female,47.0,9.0,107700.86,1.0,1.0,0.0,183682.09,1.0
7362,15578825.0,Тестов602,719.0,Астана,Female,63.0,3.0,,1.0,1.0,0.0,136909.88,1.0
7363,15693771.0,Тестов345,850.0,Атырау,Male,37.0,7.0,153656.85,1.0,1.0,0.0,97629.31,1.0
7364,15751943.0,Тестов306,773.0,Алматы,Male,28.0,7.0,,2.0,1.0,1.0,93901.61,0.0
7365,15722583.0,Тестов52,682.0,Алматы,Male,40.0,0.0,,1.0,0.0,0.0,104982.39,1.0
7366,15725997.0,Тестов537,732.0,Алматы,Male,43.0,8.0,,2.0,1.0,0.0,116249.72,0.0
7367,15710164.0,Тестов769,593.0,Астана,Male,41.0,5.0,,2.0,0.0,0.0,59981.62,0.0
7368,15567778.0,Тестов691,593.0,Алматы,Male,34.0,5.0,,2.0,1.0,1.0,132770.11,0.0
7369,15682268.0,Тестов421,628.0,Алматы,Female,30.0,6.0,753.37,1.0,0.0,1.0,178342.63,0.0
7370,15648069.0,Тестов227,634.0,Алматы,Female,39.0,4.0,,2.0,1.0,1.0,95985.64,0.0
7371,15782758.0,Тестов358,596.0,Астана,Male,30.0,4.0,,2.0,1.0,1.0,162960.03,0.0
7372,15659325.0,Тестов135,586.0,Алматы,Female,47.0,4.0,,1.0,1.0,0.0,130827.97,1.0
